date,TRADE_WAR,FED_POLICY,FEAR_CRISIS,EARNINGS,EUPHORIA_MOMENTUM,GEOPOLITICAL,SECTOR_TRIGGER,ENERGY_COMMODITY,LABOR_CONSUMER,TRUMP_POLICY,CRYPTO_FINTECH,AMPLIFIER_MOD,bert_sentiment,finbert_sentiment,sp500_close,sp500_return,direction,oil_close,vix_close,target
2023-12-29,0,0,1,1,2,16,5,2,1,5,1,3,-0.01857178992238538,-0.08766687212875862,4769.830078125,-0.0028264750133749628,Down,71.6500015258789,12.449999809265137,0
2024-01-02,1,1,4,0,3,15,2,2,3,5,0,2,-0.3544792812081832,-0.19348004264049704,4742.830078125,-0.005660579005492328,Down,70.37999725341797,13.199999809265137,0
2024-01-03,1,3,2,1,3,5,2,0,0,4,0,0,-0.4650776943093852,-0.12388692347724971,4704.81005859375,-0.008016314922730805,Down,72.69999694824219,14.039999961853027,0
2024-01-04,0,2,4,3,6,9,6,1,3,3,0,1,-0.23507318791654921,-0.17136492616180138,4688.68017578125,-0.0034283812973570083,Down,72.19000244140625,14.130000114440918,0
2024-01-05,2,4,3,1,2,12,3,3,6,5,0,5,-0.15359010242280505,-0.10368698974627824,4697.240234375,0.0018256861788026324,Up,73.80999755859375,13.350000381469727,1
2024-01-08,0,0,2,3,7,8,6,0,1,4,0,2,-0.298786790282638,-0.2045469506310276,4763.5400390625,0.014114629309846638,Up,70.7699966430664,13.079999923706055,1
2024-01-09,1,0,2,1,11,10,6,3,3,7,5,2,-0.2896383697236026,-0.15462692570441436,4756.5,-0.0014779006799081618,Down,72.23999786376953,12.760000228881836,0
2024-01-10,0,1,0,1,6,15,1,1,3,6,5,5,-0.34902744716213596,-0.1874043423662423,4783.4501953125,0.00566597189372442,Up,71.37000274658203,12.6899995803833,1
2024-01-11,1,5,0,1,5,10,6,2,2,7,6,3,-0.3414524452252822,-0.14865537911484186,4780.240234375,-0.0006710555783868699,Down,72.0199966430664,12.4399995803833,0
2024-01-12,0,1,1,0,4,13,4,0,5,5,5,3,-0.06951009578043872,-0.09897108470541563,4783.830078125,0.0007509755941104146,Up,72.68000030517578,12.699999809265137,1
2024-01-16,0,2,2,1,5,16,3,0,1,14,1,5,-0.2428585010013361,-0.11717773015857086,4765.97998046875,-0.0037313402367431525,Down,72.4000015258789,13.84000015258789,0
2024-01-17,1,2,2,2,8,8,1,1,2,6,3,2,-0.28255267010794743,-0.1005589956831601,4739.2099609375,-0.005616897183990499,Down,72.55999755859375,14.789999961853027,0
2024-01-18,1,1,3,1,6,18,5,2,3,4,1,4,-0.3780099937790318,-0.10528744035645535,4780.93994140625,0.008805260963896,Up,74.08000183105469,14.130000114440918,1
2024-01-19,0,0,1,0,4,9,4,3,3,4,1,3,-0.09994340410419539,-0.15724438894996604,4839.81005859375,0.012313502764936146,Up,73.41000366210938,13.300000190734863,1
2024-01-22,2,1,0,1,5,9,2,0,3,4,1,3,-0.16625148986841176,-0.08345622880166614,4850.43017578125,0.0021943252026270788,Up,75.19000244140625,13.1899995803833,1
2024-01-23,0,3,0,0,3,14,2,1,3,5,2,2,-0.2323992818593979,-0.16385021010646597,4864.60009765625,0.002921374261968035,Up,74.37000274658203,12.550000190734863,1
2024-01-24,1,1,1,3,4,16,1,1,1,10,2,2,-0.3679782622390323,-0.14206669880594644,4868.5498046875,0.0008119284117831249,Up,75.08999633789062,13.140000343322754,1
2024-01-25,0,6,2,5,8,19,3,1,2,10,2,7,-0.29998271281902605,-0.10611029597333609,4894.16015625,0.005260365527706368,Up,77.36000061035156,13.449999809265137,1
2024-01-26,0,4,1,0,6,13,3,1,3,5,1,3,-0.2560628801584244,-0.1409070598982418,4890.97021484375,-0.0006517852510764532,Down,78.01000213623047,13.260000228881836,0
2024-01-29,2,3,2,2,7,9,3,4,2,2,1,2,-0.37930377827414985,-0.12110671681599526,4927.93017578125,0.007556774896180896,Up,76.77999877929688,13.600000381469727,1
2024-01-30,0,2,1,1,7,11,6,2,4,9,0,2,-0.3866479284233517,-0.19672419804458816,4924.97021484375,-0.0006006499345398986,Down,77.81999969482422,13.3100004196167,0
2024-01-31,0,11,3,8,4,11,4,1,4,9,0,6,-0.39157399921505537,-0.1661806891379119,4845.64990234375,-0.016105744611597972,Down,75.8499984741211,14.350000381469727,0
2024-02-01,2,5,1,5,4,18,6,1,8,5,1,3,-0.3639302509171622,-0.10601844328422365,4906.18994140625,0.012493688211609788,Up,73.81999969482422,13.880000114440918,1
2024-02-02,0,1,1,1,2,7,1,2,5,7,1,3,-0.23736297592674335,-0.16706165261374614,4958.60986328125,0.01068444607751462,Up,72.27999877929688,13.850000381469727,1
2024-02-05,1,3,1,0,5,17,4,1,1,2,1,5,-0.1666737272498313,-0.1367853067899018,4942.81005859375,-0.0031863375266721894,Down,72.77999877929688,13.670000076293945,0
2024-02-06,0,0,1,10,5,9,7,1,4,9,2,5,-0.242980838990679,-0.1491182478208679,4954.22998046875,0.0023104108269635937,Up,73.30999755859375,13.0600004196167,1
2024-02-07,1,1,0,5,7,14,3,1,0,9,0,1,-0.28970977897737543,-0.10598083595087861,4995.06005859375,0.008241457963390042,Up,73.86000061035156,12.829999923706055,1
2024-02-08,0,1,2,10,10,18,4,1,2,6,0,1,-0.142977008195681,-0.11616765852216805,4997.91015625,0.0005705832608251526,Up,76.22000122070312,12.789999961853027,1
2024-02-09,0,0,2,4,4,18,1,2,2,5,1,2,-0.05458858155685922,-0.04844016680979858,5026.60986328125,0.0057423415255595245,Up,76.83999633789062,12.930000305175781,1
2024-02-12,0,1,2,1,7,8,5,1,2,3,0,3,-0.21767029791702458,-0.14980383743934425,5021.83984375,-0.0009489536011326738,Down,76.91999816894531,13.930000305175781,0
2024-02-13,1,6,2,5,6,19,4,3,3,7,1,3,-0.2383957193656401,-0.167197143828327,4953.169921875,-0.013674255653625456,Down,77.87000274658203,15.850000381469727,0
2024-02-14,0,3,2,5,8,14,4,2,1,4,1,7,-0.06784703151895366,-0.08383015089523081,5000.6201171875,0.009579763275017639,Up,76.63999938964844,14.380000114440918,1
2024-02-15,2,2,2,6,7,20,6,4,3,7,0,3,-0.028864477040632715,-0.04943215839986531,5029.72998046875,0.005821250684729495,Up,78.02999877929688,14.010000228881836,1
2024-02-16,0,1,2,2,5,10,2,1,1,6,1,3,-0.055333224626687855,-0.07053738609045887,5005.56982421875,-0.0048034698371121065,Down,79.19000244140625,14.239999771118164,0
2024-02-20,0,3,0,1,7,23,1,0,2,3,1,1,-0.35863738113574767,-0.13345136153877954,4975.509765625,-0.006005322001165325,Down,78.18000030517578,15.420000076293945,0
2024-02-21,0,2,1,3,3,16,2,2,0,6,1,3,-0.30683439157225867,-0.11836541105929593,4981.7998046875,0.001264199922982101,Up,77.91000366210938,15.34000015258789,1
2024-02-22,4,0,1,6,12,15,4,3,5,3,0,6,-0.15803042373486928,-0.11505953383831573,5087.02978515625,0.02112288421741404,Up,78.61000061035156,14.539999961853027,1
2024-02-23,2,0,1,4,5,13,4,3,3,5,1,2,-0.2282786244874472,-0.08314300706139305,5088.7998046875,0.0003479475462115911,Up,76.48999786376953,13.75,1
2024-02-26,0,1,1,0,7,10,4,1,0,3,0,2,-0.2792573759430333,-0.17199923424662925,5069.52978515625,-0.003786751350190576,Down,77.58000183105469,13.739999771118164,0
2024-02-27,1,2,3,5,8,15,2,2,1,3,2,4,-0.1276189684867859,-0.050689167343080044,5078.18017578125,0.0017063496993998672,Up,78.87000274658203,13.430000305175781,1
2024-02-28,1,1,4,1,10,14,3,1,0,11,2,6,-0.264967633732434,-0.13649406851317478,5069.759765625,-0.001658155060430544,Down,78.54000091552734,13.84000015258789,0
2024-02-29,0,4,2,8,5,16,3,0,4,4,1,4,-0.062218225754059116,-0.10132569850732882,5096.27001953125,0.005229094697149161,Up,78.26000213623047,13.399999618530273,1
2024-03-01,0,2,3,5,6,14,4,0,0,7,0,2,-0.1900973916053772,-0.08279645560820283,5137.080078125,0.00800782894888763,Up,79.97000122070312,13.109999656677246,1
2024-03-04,1,0,1,1,6,7,4,0,2,9,0,2,-0.3972484111785889,-0.1969805916538462,5130.9501953125,-0.0011932620709189656,Down,78.73999786376953,13.489999771118164,0
2024-03-05,0,3,3,3,9,8,4,1,4,4,2,0,-0.30756929818164097,-0.08993635820015596,5078.64990234375,-0.010193100883444606,Down,78.1500015258789,14.460000038146973,0
2024-03-06,1,4,0,5,9,10,7,3,2,14,2,5,-0.22649090076392553,-0.09642673977914284,5104.759765625,0.005141103203274655,Up,79.12999725341797,14.5,1
2024-03-07,0,3,1,5,10,14,5,0,3,3,2,3,-0.2714106871613434,-0.011258561567436638,5157.35986328125,0.010304127925951478,Up,78.93000030517578,14.4399995803833,1
2024-03-08,2,0,4,0,7,9,4,0,6,9,0,2,-0.186351718205326,-0.10401410345462556,5123.68994140625,-0.0065285190034379825,Down,78.01000213623047,14.739999771118164,0
2024-03-11,1,2,1,3,6,13,1,1,4,6,1,6,-0.288255465172586,-0.11650181815604724,5117.93994140625,-0.001122238087346461,Down,77.93000030517578,15.220000267028809,0
2024-03-12,2,6,1,6,3,18,3,4,2,5,1,7,-0.3496204005635303,-0.07560831478938622,5175.27001953125,0.011201787981366396,Up,77.55999755859375,13.84000015258789,1
2024-03-13,1,1,2,2,13,14,7,0,1,8,2,5,-0.15700568906638934,-0.005099239576931881,5165.31005859375,-0.0019245297153407392,Down,79.72000122070312,13.75,0
2024-03-14,1,3,1,3,8,14,4,2,1,9,0,3,-0.2817934849887218,-0.044139940119845775,5150.47998046875,-0.0028710915621273925,Down,81.26000213623047,14.399999618530273,0
2024-03-15,2,1,1,1,5,16,3,1,0,9,0,3,-0.18819006546488348,-0.131573564834225,5117.08984375,-0.006482917484461503,Down,81.04000091552734,14.40999984741211,0
2024-03-18,2,2,1,2,9,18,3,0,3,9,1,2,-0.4428070348300291,-0.18384704364233473,5149.419921875,0.006318059504952345,Up,82.72000122070312,14.329999923706055,1
2024-03-19,0,3,1,3,5,10,2,0,1,1,2,0,-0.241664807244045,-0.12014886059389426,5178.509765625,0.0056491496501236416,Up,83.47000122070312,13.819999694824219,1
2024-03-20,0,12,3,3,3,7,6,1,2,9,0,5,-0.16472563589060749,-0.10637252403561163,5224.6201171875,0.008904173912846591,Up,81.68000030517578,13.039999961853027,1
2024-03-21,1,7,2,5,9,10,6,1,1,3,2,7,-0.35816961471165454,-0.08144688355588467,5241.52978515625,0.0032365354015160275,Up,81.06999969482422,12.920000076293945,1
2024-03-22,0,3,1,2,8,22,7,0,1,8,1,4,-0.25329018356623473,-0.12282640392529881,5234.18017578125,-0.0014021878490156903,Down,80.62999725341797,13.0600004196167,0
2024-03-25,0,1,0,4,9,3,2,3,5,4,3,3,-0.35704795472762163,-0.11886189045274959,5218.18994140625,-0.0030549644525015296,Down,81.94999694824219,13.1899995803833,0
2024-03-26,2,5,4,2,3,6,5,2,4,4,1,5,-0.20642266061046335,-0.10264352272900909,5203.580078125,-0.002799795225030266,Down,81.62000274658203,13.239999771118164,0
2024-03-27,0,2,6,1,7,10,1,1,1,4,1,4,-0.15693429664329248,-0.08821879510974719,5248.490234375,0.008630626525532925,Up,81.3499984741211,12.779999732971191,1
2024-03-28,1,0,4,5,4,14,1,1,4,3,2,3,-0.19873415266425865,-0.08768780456711221,5254.35009765625,0.0011164855071790214,Up,83.16999816894531,13.010000228881836,1
2024-04-01,1,3,2,2,7,11,5,1,2,4,2,1,-0.37080833352642295,-0.220909138681528,5243.77001953125,-0.0020135845401164643,Down,83.70999908447266,13.649999618530273,0
2024-04-02,0,4,0,1,5,12,1,0,3,4,2,1,-0.2402270192831335,-0.07724443205933966,5205.81005859375,-0.0072390590731691296,Down,85.1500015258789,14.609999656677246,0
2024-04-03,0,5,1,5,5,11,6,1,9,5,1,2,-0.11744206112164718,-0.05339694131040373,5211.490234375,0.001091122364688113,Up,85.43000030517578,14.329999923706055,1
2024-04-04,2,4,2,3,5,10,1,2,1,1,1,3,-0.185324769616127,-0.10647341240663082,5147.2099609375,-0.012334336350379616,Down,86.58999633789062,16.350000381469727,0
2024-04-05,0,4,1,4,5,17,3,1,7,6,1,0,-0.007192084165377037,0.02661167200498074,5204.33984375,0.011099194174331695,Up,86.91000366210938,16.030000686645508,1
2024-04-08,1,5,3,1,1,6,5,2,1,6,0,3,-0.031542060466913074,-0.1262254536104126,5202.39013671875,-0.00037463099831791524,Down,86.43000030517578,15.1899995803833,0
2024-04-09,1,6,0,2,9,14,3,3,2,3,1,2,-0.2332835839344905,-0.003360681870317721,5209.91015625,0.0014454931932483817,Up,85.2300033569336,14.979999542236328,1
2024-04-10,2,8,1,3,5,6,5,2,2,7,1,7,-0.27720830775797367,-0.07546533101412933,5160.64013671875,-0.009456980649108493,Down,86.20999908447266,15.800000190734863,0
2024-04-11,0,6,0,5,6,14,2,3,1,7,0,3,-0.1188689948308586,-0.010954297129249219,5199.06005859375,0.007444797710585593,Up,85.0199966430664,14.90999984741211,1
2024-04-12,2,5,2,2,9,14,3,2,5,10,0,3,-0.06672805146529125,-0.09312878702229892,5123.41015625,-0.01455068829580164,Down,85.66000366210938,17.309999465942383,0
2024-04-15,2,3,1,3,9,26,8,2,1,4,0,2,-0.21921713634203838,-0.115547444696428,5061.81982421875,-0.01202135494776202,Down,85.41000366210938,19.229999542236328,0
2024-04-16,0,12,3,11,7,19,3,3,3,3,0,5,-0.31595618857277763,-0.158728535222407,5051.41015625,-0.0020565070133361507,Down,85.36000061035156,18.399999618530273,0
2024-04-17,3,7,1,6,8,21,2,6,2,1,1,7,-0.30042672570389095,-0.12201523793271125,5022.2099609375,-0.005780602724641426,Down,82.69000244140625,18.209999084472656,0
2024-04-18,3,5,0,7,5,16,5,0,2,5,2,7,-0.26467887058998774,-0.13195419569671588,5011.1201171875,-0.002208160119998248,Down,82.7300033569336,18.0,0
2024-04-19,4,1,1,1,2,27,3,2,6,3,0,5,-0.31628659793308805,-0.21566848864075633,4967.22998046875,-0.00875854812743615,Down,83.13999938964844,18.709999084472656,0
2024-04-22,0,4,2,0,5,19,5,0,0,8,0,5,-0.46003484032874886,-0.1650670909344457,5010.60009765625,0.008731248071466746,Up,82.8499984741211,16.940000534057617,1
2024-04-23,0,5,3,9,8,7,0,2,2,4,0,1,-0.18976662146676446,-0.09759008447092372,5070.5498046875,0.011964576270872662,Up,83.36000061035156,15.6899995803833,1
2024-04-24,5,5,0,8,10,14,4,1,3,9,1,5,-0.20860666310021636,-0.020430630222475585,5071.6298828125,0.0002130100613548791,Up,82.80999755859375,15.970000267028809,1
2024-04-25,1,7,1,12,8,17,2,3,7,5,0,2,-0.2062953553458517,-0.0595507530112888,5048.419921875,-0.004576430353515626,Down,83.56999969482422,15.369999885559082,0
2024-04-26,2,1,1,3,15,15,2,2,7,6,1,3,0.013328462306942259,-0.09042226987990684,5099.9599609375,0.01020914263474304,Up,83.8499984741211,15.029999732971191,1
2024-04-29,0,2,1,6,5,12,1,0,2,4,0,1,-0.2698338081439336,-0.09812662286484349,5116.169921875,0.0031784486665891176,Up,82.62999725341797,14.670000076293945,1
2024-04-30,1,3,1,9,6,10,6,2,3,7,1,5,-0.30708929093984455,-0.07479489904541808,5035.68994140625,-0.01573051358686217,Down,81.93000030517578,15.649999618530273,0
2024-05-01,4,12,0,5,7,8,2,3,1,5,0,5,-0.3736639122168223,-0.15663642376118028,5018.39013671875,-0.0034354388154940185,Down,79.0,15.390000343322754,0
2024-05-02,3,4,1,9,8,9,5,4,4,5,1,6,-0.20470368806962613,-0.09446702052459673,5064.2001953125,0.009128437077573048,Up,78.94999694824219,14.680000305175781,1
2024-05-03,1,2,1,4,13,7,3,1,7,1,0,1,-0.2187433448907371,-0.12498644344665319,5127.7900390625,0.012556739721478527,Up,78.11000061035156,13.489999771118164,1
2024-05-06,0,2,0,1,8,9,3,0,2,4,2,3,-0.1851195434489882,-0.16627755697188248,5180.740234375,0.01032612390701182,Up,78.4800033569336,13.489999771118164,1
2024-05-07,1,0,2,11,10,14,3,2,0,8,0,5,-0.3689773033062617,-0.10118277706108832,5187.7001953125,0.0013434298232750663,Up,78.37999725341797,13.229999542236328,1
2024-05-08,1,3,2,10,7,7,5,0,1,3,1,7,-0.33599543451058744,-0.20188463615686303,5187.669921875,-5.835618166138978e-06,Down,78.98999786376953,13.0,0
2024-05-09,0,9,0,4,8,11,3,0,3,4,0,0,-0.3470957668460145,-0.17159655491574383,5214.080078125,0.005090947698625836,Up,79.26000213623047,12.6899995803833,1
2024-05-10,2,3,2,5,6,15,2,1,4,4,0,3,-0.18704705014087186,-0.10898005297997652,5222.68017578125,0.001649398844549843,Up,78.26000213623047,12.550000190734863,1
2024-05-13,1,3,2,1,5,13,4,0,1,4,0,2,-0.384132634575774,-0.16061064713384685,5221.419921875,-0.00024130405535727206,Down,79.12000274658203,13.600000381469727,0
2024-05-14,1,7,1,1,8,10,4,3,4,3,1,2,-0.31318505173144134,-0.1838835993093317,5246.68017578125,0.004837813139759728,Up,78.0199966430664,13.420000076293945,1
2024-05-15,0,8,1,11,9,10,3,2,2,7,0,6,-0.2050664395093918,-0.03311534328386188,5308.14990234375,0.011715927882596233,Up,78.62999725341797,12.449999809265137,1
2024-05-16,1,7,1,6,9,16,5,0,2,3,0,6,-0.20819884648016834,-0.0805501794707406,5297.10009765625,-0.0020816677921287052,Down,79.2300033569336,12.420000076293945,0
2024-05-17,0,4,1,3,9,14,0,1,1,4,1,3,-0.27021365326184493,-0.08268780282770212,5303.27001953125,0.0011647735102702228,Up,80.05999755859375,11.989999771118164,1
2024-05-20,0,2,3,2,7,12,5,1,2,7,1,1,-0.30621460598448047,-0.20629647973945123,5308.1298828125,0.0009163899374069473,Up,79.80000305175781,12.149999618530273,1
2024-05-21,1,4,0,3,7,12,2,1,2,5,1,3,-0.17365882665880264,-0.06104522235991974,5321.41015625,0.002501874243978186,Up,79.26000213623047,11.859999656677246,1
2024-05-22,2,11,0,2,5,11,0,5,1,3,0,1,-0.3284913916336863,-0.1056410732728086,5307.009765625,-0.002706123039226127,Down,77.56999969482422,12.289999961853027,0
2024-05-23,0,5,1,5,6,17,4,0,2,4,2,3,-0.20167254263704473,-0.03829286224208772,5267.83984375,-0.0073807894850155265,Down,76.87000274658203,12.770000457763672,0
2024-05-24,0,2,1,1,4,14,2,1,2,2,0,3,0.1542823573328414,-0.02330864350452035,5304.72021484375,0.0070010425881694704,Up,77.72000122070312,11.930000305175781,1
2024-05-28,0,3,1,1,7,12,3,1,4,4,1,2,-0.2855146742144296,-0.08200571908030746,5306.0400390625,0.0002488018529340774,Up,79.83000183105469,12.920000076293945,1
2024-05-29,1,1,0,4,8,14,2,1,6,4,1,1,-0.10516442926157088,-0.030357621654513337,5266.9501953125,-0.007367046509680453,Down,79.2300033569336,14.279999732971191,0
2024-05-30,1,0,1,4,10,9,6,3,3,12,0,5,-0.16839965145186622,-0.03676251531809126,5235.47998046875,-0.005975035585443322,Down,77.91000366210938,14.470000267028809,0
2024-05-31,0,3,1,1,4,8,5,3,3,16,0,3,-0.20600075420932235,-0.07753777577950854,5277.509765625,0.00802787620486467,Up,76.98999786376953,12.920000076293945,1
2024-06-03,0,6,0,2,4,4,7,0,1,6,0,1,-0.28939821890422274,-0.16087689266431254,5283.39990234375,0.0011160825806737495,Up,74.22000122070312,13.109999656677246,1
2024-06-04,0,1,1,3,10,10,6,0,2,6,2,3,-0.3422156236637598,-0.1387785651517668,5291.33984375,0.0015028090913065117,Up,73.25,13.15999984741211,1
2024-06-05,0,2,1,2,9,18,7,1,2,7,1,3,-0.18137634560173632,-0.07327779553666272,5354.02978515625,0.011847649793331305,Up,74.06999969482422,12.630000114440918,1
2024-06-06,1,6,1,2,10,10,4,0,2,2,2,1,-0.13774033715424028,-0.1345057840124496,5352.9599609375,-0.00019981663563317653,Down,75.55000305175781,12.579999923706055,0
2024-06-07,1,4,1,2,5,13,2,3,7,4,0,5,-0.06286642968075946,-0.06290598783768642,5346.990234375,-0.0011152197300303701,Down,75.52999877929688,12.220000267028809,0
2024-06-10,0,0,2,1,2,12,1,0,2,3,1,5,-0.102062027156353,-0.1251148906943854,5360.7900390625,0.0025808546645145203,Up,77.73999786376953,12.739999771118164,1
2024-06-11,3,7,1,2,11,11,2,3,4,4,1,4,-0.09992777506510417,-0.09297531039143601,5375.31982421875,0.0027103813151374556,Up,77.9000015258789,12.850000381469727,1
2024-06-12,1,9,0,3,3,7,1,2,1,4,2,4,-0.35041131799140673,-0.16491045353390024,5421.02978515625,0.008503672791998707,Up,78.5,12.039999961853027,1
2024-06-13,1,4,2,1,4,12,4,0,2,7,1,2,-0.12415722101041586,-0.11694846874895957,5433.740234375,0.0023446558536817097,Up,78.62000274658203,11.9399995803833,1
2024-06-14,2,1,0,2,2,12,1,0,0,6,0,3,-0.12473201553026834,-0.09930894731854399,5431.60009765625,-0.000393860697500914,Down,78.44999694824219,12.65999984741211,0
2024-06-17,0,1,0,0,3,10,2,1,1,4,1,2,-0.12386871576309204,-0.13258607727475463,5473.22998046875,0.007664386564552705,Up,80.33000183105469,12.75,1
2024-06-18,1,2,1,1,5,3,5,1,1,3,0,2,-0.13100343258654484,-0.16712137212457714,5487.02978515625,0.0025213273947457537,Up,81.56999969482422,12.300000190734863,1
2024-06-20,1,10,1,0,8,12,1,1,2,4,0,3,-0.34958934901964545,-0.129300725637096,5473.169921875,-0.0025259318472709014,Down,82.16999816894531,13.279999732971191,0
2024-06-21,2,2,1,1,7,10,0,1,4,3,0,3,-0.033077634149982084,-0.07658612153302598,5464.6201171875,-0.001562130321101196,Down,80.7300033569336,13.199999809265137,0
2024-06-24,1,0,1,0,3,8,3,1,0,4,0,1,-0.3614408280942347,-0.22830708055188517,5447.8701171875,-0.003065171894990004,Down,81.62999725341797,13.329999923706055,0
2024-06-25,0,4,2,1,6,10,2,2,2,6,0,3,-0.3105490238635571,-0.1697208902544596,5469.2998046875,0.003933590015736899,Up,80.83000183105469,12.84000015258789,1
2024-06-26,0,3,2,1,3,8,4,1,4,5,0,4,-0.2811123900806781,-0.1560921179917977,5477.89990234375,0.0015724312002203256,Up,80.9000015258789,12.550000190734863,1
2024-06-27,1,3,2,2,5,14,1,2,0,6,1,2,-0.2581035799758379,-0.07007364864829321,5482.8701171875,0.0009073212238914774,Up,81.73999786376953,12.239999771118164,1
2024-06-28,0,4,1,0,6,2,1,1,3,8,1,1,-0.11312248500493857,-0.06360455067792478,5460.47998046875,-0.004083652583445674,Down,81.54000091552734,12.4399995803833,0
2024-07-01,0,2,0,0,5,10,8,0,0,8,0,2,-0.24156252207694115,-0.16483644006604498,5475.08984375,0.0026755639309195,Up,83.37999725341797,12.220000267028809,1
2024-07-02,1,6,2,1,6,5,2,2,2,4,0,3,-0.03603221709469715,-0.03504141174952488,5509.009765625,0.006195317856513505,Up,82.80999755859375,12.029999732971191,1
2024-07-03,0,1,1,4,2,3,2,2,2,2,0,0,-0.14970404773518659,-0.04808160998737034,5537.02001953125,0.005084444409779065,Up,83.87999725341797,12.09000015258789,1
2024-07-05,0,3,0,1,2,12,1,0,5,6,0,0,-0.18496871333230624,-0.056823554914444685,5567.18994140625,0.005448765178485582,Up,83.16000366210938,12.479999542236328,1
2024-07-08,0,2,1,1,4,13,1,1,3,6,0,4,-0.19020271868932814,-0.10638176668657079,5572.85009765625,0.0010166989647510949,Up,82.33000183105469,12.369999885559082,1
2024-07-09,0,6,1,3,3,14,2,1,3,3,0,3,-0.35953839592737696,-0.14176662513756588,5576.97998046875,0.0007410719362856977,Up,81.41000366210938,12.510000228881836,1
2024-07-10,0,5,0,4,6,11,5,4,3,3,0,1,-0.1719408969084422,-0.1236552640899188,5633.91015625,0.010208065293514812,Up,82.0999984741211,12.850000381469727,1
2024-07-11,0,5,1,5,5,15,5,3,1,5,1,4,-0.2801633050628737,-0.12365109621839342,5584.5400390625,-0.008763028841120457,Down,82.62000274658203,12.920000076293945,0
2024-07-12,0,4,0,1,6,10,4,1,2,6,0,2,-0.08277540332392642,-0.0819587366655469,5615.35009765625,0.0055170270744306915,Up,82.20999908447266,12.460000038146973,1
2024-07-15,0,4,1,2,6,4,4,0,1,24,0,2,-0.32037997529620216,-0.1615469716101264,5631.22021484375,0.0028262026252154904,Up,81.91000366210938,13.119999885559082,1
2024-07-16,0,2,2,6,6,7,4,1,2,31,2,3,-0.1877069214115972,-0.18052669633787288,5667.2001953125,0.006389375498743188,Up,80.76000213623047,13.1899995803833,1
2024-07-17,2,2,1,4,9,5,2,2,2,15,0,4,-0.11270468154650055,-0.03816584796445926,5588.27001953125,-0.013927543241993745,Down,82.8499984741211,14.479999542236328,0
2024-07-18,1,3,0,9,3,7,1,1,2,18,1,4,-0.07548554513765418,-0.10057754690718392,5544.58984375,-0.007816403936922511,Down,82.81999969482422,15.930000305175781,0
2024-07-19,0,4,1,0,2,14,3,1,4,13,2,0,-0.08895289960660432,-0.16228213404354297,5505.0,-0.007140265531926926,Down,80.12999725341797,16.520000457763672,0
2024-07-22,0,1,1,6,3,9,1,1,0,5,0,5,-0.16410661214276365,-0.09437975900149659,5564.41015625,0.01079203564940956,Up,79.77999877929688,14.90999984741211,1
2024-07-23,0,1,2,5,7,8,3,3,2,5,0,4,-0.5055792468717728,-0.18149749351793837,5555.740234375,-0.001558102589770738,Down,76.95999908447266,14.720000267028809,0
2024-07-24,0,0,1,12,6,7,5,2,2,9,1,2,-0.2641921564080249,-0.13725053384129343,5427.1298828125,-0.02314909375473495,Down,77.58999633789062,18.040000915527344,0
2024-07-25,0,4,0,14,0,9,7,1,5,5,0,4,-0.1507089143499322,-0.0783855659340363,5399.22021484375,-0.005142620237842288,Down,78.27999877929688,18.459999084472656,0
2024-07-26,1,3,0,8,4,6,4,0,0,8,0,2,-0.05546735823154449,-0.13267916853539646,5459.10009765625,0.011090468702846357,Up,77.16000366210938,16.389999389648438,1
2024-07-29,0,3,2,1,7,9,1,3,1,6,1,0,-0.23140586876287694,-0.07984577282899763,5463.5400390625,0.0008133101292933098,Up,75.80999755859375,16.600000381469727,1
2024-07-30,0,3,0,2,4,6,3,3,3,6,2,6,-0.3256280174416103,-0.09326496225352703,5436.43994140625,-0.004960171878030217,Down,74.7300033569336,17.690000534057617,0
2024-07-31,0,6,1,5,10,12,3,3,2,4,0,1,-0.2525236127020299,-0.04968174762659888,5522.2998046875,0.0157933986591674,Up,77.91000366210938,16.360000610351562,1
2024-08-01,0,3,3,16,9,18,0,4,5,6,0,3,-0.08947055793441502,-0.15083742065074962,5446.68017578125,-0.013693502993456064,Down,76.30999755859375,18.59000015258789,0
2024-08-02,0,1,1,1,7,12,2,8,7,9,0,5,-0.09368951309402034,-0.11199826539827967,5346.56005859375,-0.018381860868696753,Down,73.5199966430664,23.389999389648438,0
2024-08-05,0,0,1,3,5,9,4,3,2,6,0,3,-0.23081046342849731,-0.19644324339974623,5186.330078125,-0.02996879838863975,Down,72.94000244140625,38.56999969482422,0
2024-08-06,1,3,3,2,7,14,4,2,4,5,0,7,-0.23655658392679124,-0.1308375527594416,5240.02978515625,0.010354085880061037,Up,73.19999694824219,27.709999084472656,1
2024-08-07,1,3,0,12,3,5,4,2,2,3,1,7,-0.24882405055196663,-0.15821146118993823,5199.5,-0.007734647858502863,Down,75.2300033569336,27.850000381469727,0
2024-08-08,0,5,2,2,10,9,1,3,2,6,0,2,-0.14988307929733424,-0.1029838477623043,5319.31005859375,0.023042611519136447,Up,76.19000244140625,23.790000915527344,1
2024-08-09,0,5,0,2,4,11,3,1,1,2,2,5,-0.15803091006703895,-0.09604084526769596,5344.16015625,0.004671676849538509,Up,76.83999633789062,20.3700008392334,1
2024-08-12,0,5,0,3,7,11,0,5,5,7,0,2,-0.25359989162804425,-0.13603836445110865,5344.39013671875,4.303397765514916e-05,Up,80.05999755859375,20.709999084472656,1
